page,edit_id,timestamp,summary
"[[en:Belle Harbor, Queens]]",80627896,2006-10-10T15:30:35Z,
"[[en:Wakefield, Bronx]]",80627572,2006-10-10T15:28:15Z,
"[[en:Wakefield, Bronx]]",80627469,2006-10-10T15:27:31Z,
"[[en:Van Nest, Bronx]]",80627103,2006-10-10T15:24:57Z,
[[en:South Bronx]],80626844,2006-10-10T15:23:11Z,
"[[en:Country Club, Bronx]]",80625725,2006-10-10T15:15:36Z,
"[[en:Country Club, Bronx]]",80625664,2006-10-10T15:15:06Z,
"[[en:Gerritsen Beach, Brooklyn]]",80624297,2006-10-10T15:05:56Z,
"[[en:East New York, Brooklyn]]",80623850,2006-10-10T15:02:44Z,
[[en:Coney Island]],80623132,2006-10-10T14:57:55Z,
"[[en:Carroll Gardens, Brooklyn]]",80622745,2006-10-10T14:55:02Z,
"[[en:Brownsville, Brooklyn]]",80622512,2006-10-10T14:53:19Z,
"[[en:Marine Park, Brooklyn]]",80621889,2006-10-10T14:48:25Z,
[[en:Italians]],80621257,2006-10-10T14:43:26Z,Reverted edits to Common Sense7
[[en:July 29]],80614880,2006-10-10T13:55:27Z,/* Births */
[[en:Melt-Banana]],80605202,2006-10-10T12:44:32Z,/* Style */
[[en:Randy Orton]],79639152,2006-10-05T12:37:05Z,/* 2004-2005 */
[[en:Dawson College shooting]],79465304,2006-10-04T15:24:06Z,
[[en:Dawson College shooting]],79464982,2006-10-04T15:21:40Z,
[[en:Dawson College shooting]],79464264,2006-10-04T15:16:05Z,
[[en:Randy Orton]],79249868,2006-10-03T14:17:59Z,/* Personal life */
[[en:Randy Orton]],79249111,2006-10-03T14:12:53Z,/* 2006 */
[[en:List of ethnic slurs]],78518240,2006-09-29T15:45:25Z,
[[en:Chickenpox]],78514283,2006-09-29T15:20:31Z,/* Symptoms and signs */
[[en:White supremacy]],78308569,2006-09-28T14:45:38Z,
[[en:White supremacy]],78308099,2006-09-28T14:42:45Z,
[[en:White supremacy]],78307912,2006-09-28T14:41:35Z,
[[en:White supremacy]],78307745,2006-09-28T14:40:29Z,
[[en:White supremacy]],78307616,2006-09-28T14:39:40Z,
[[en:White supremacy]],78307547,2006-09-28T14:39:11Z,
[[en:Korn]],77914799,2006-09-26T15:05:41Z,
[[en:Korn]],77914463,2006-09-26T15:03:33Z,
[[en:Deftones]],77913684,2006-09-26T14:58:15Z,
[[en:Deftones]],77912601,2006-09-26T14:50:58Z,
[[en:Deftones]],77910696,2006-09-26T14:38:33Z,
[[en:Deftones]],77910448,2006-09-26T14:36:55Z,
[[en:Suicidal Tendencies]],77730601,2006-09-25T15:31:23Z,
[[en:Downset.]],77730455,2006-09-25T15:30:19Z,
[[en:Downset.]],77730253,2006-09-25T15:28:50Z,
[[en:Downset.]],77730138,2006-09-25T15:28:03Z,
[[en:Suicidal Tendencies]],77729851,2006-09-25T15:26:04Z,
[[en:Jared Gomes]],77729420,2006-09-25T15:23:04Z,
[[en:P.O.D.]],77729147,2006-09-25T15:20:57Z,
[[en:Nu metal]],77728269,2006-09-25T15:14:17Z,
[[en:Death of Yusef Hawkins]],77212764,2006-09-22T18:24:08Z,
[[en:Chicago Gaylords]],77183277,2006-09-22T15:27:51Z,
[[en:Joseph Massino]],77181956,2006-09-22T15:20:21Z,
"[[en:Howard Beach, Queens]]",77181846,2006-09-22T15:19:44Z,
[[en:Death of Yusef Hawkins]],77181248,2006-09-22T15:16:34Z,
[[en:Death of Yusef Hawkins]],77180829,2006-09-22T15:14:16Z,
[[en:Talk:Michael Riccardi]],77179031,2006-09-22T15:03:27Z,
[[en:Michael Riccardi]],77178813,2006-09-22T15:01:19Z,
[[en:Death of Yusef Hawkins]],77178584,2006-09-22T14:59:32Z,
"[[en:Bensonhurst, Brooklyn]]",77178248,2006-09-22T14:57:27Z,
"[[en:Bensonhurst, Brooklyn]]",77178000,2006-09-22T14:56:05Z,
"[[en:Bensonhurst, Brooklyn]]",77177625,2006-09-22T14:53:53Z,
[[en:List of Italian-American neighborhoods]],76801106,2006-09-20T15:40:35Z,
[[en:South Philadelphia]],76800955,2006-09-20T15:39:29Z,
"[[en:Howard Beach, Queens]]",76800565,2006-09-20T15:36:53Z,
"[[en:Woodhaven, Queens]]",76799957,2006-09-20T15:32:52Z,
"[[en:Rosedale, Queens]]",76799741,2006-09-20T15:31:30Z,
[[en:List of Italian-American neighborhoods]],76799570,2006-09-20T15:30:24Z,
"[[en:Pelham Bay (neighborhood), Bronx]]",76799337,2006-09-20T15:28:55Z,
"[[en:Canarsie, Brooklyn]]",76798899,2006-09-20T15:26:19Z,
"[[en:Canarsie, Brooklyn]]",76798801,2006-09-20T15:25:42Z,
[[en:List of Italian-American neighborhoods]],76798509,2006-09-20T15:23:53Z,
[[en:List of Italian-American neighborhoods]],76798055,2006-09-20T15:21:02Z,
[[en:List of Italian-American neighborhoods]],76797512,2006-09-20T15:17:45Z,
[[en:List of Italian-American neighborhoods]],76797061,2006-09-20T15:14:35Z,
[[en:Death of Yusef Hawkins]],76796430,2006-09-20T15:10:01Z,
[[en:List of Italian-American neighborhoods]],76796199,2006-09-20T15:08:20Z,
"[[en:Armour Square, Chicago]]",76795475,2006-09-20T15:03:57Z,
[[en:List of Italian-American neighborhoods]],76795185,2006-09-20T15:01:47Z,
[[en:List of Italian-American neighborhoods]],76794970,2006-09-20T15:00:18Z,
[[en:List of Italian-American neighborhoods]],76794651,2006-09-20T14:57:55Z,
[[en:List of Italian-American neighborhoods]],76794445,2006-09-20T14:56:34Z,
[[en:List of Italian-American neighborhoods]],76794110,2006-09-20T14:54:15Z,
[[en:List of Italian-American neighborhoods]],76793911,2006-09-20T14:52:44Z,
[[en:Experimental classical music]],76425021,2006-09-18T15:44:39Z,
[[en:Experimental classical music]],76424969,2006-09-18T15:44:20Z,
[[en:Experimental classical music]],76424756,2006-09-18T15:42:52Z,
[[en:John Kerry]],75729511,2006-09-14T17:18:02Z,
[[en:Thomas Jefferson]],75729382,2006-09-14T17:17:13Z,/* Early life and education */
[[en:Halo 2]],75728748,2006-09-14T17:12:43Z,/* History */
[[en:South Africa]],75728391,2006-09-14T17:10:26Z,
[[en:Charizard]],75727742,2006-09-14T17:06:12Z,/* Characteristics */
[[en:Leopold II of Belgium]],75727301,2006-09-14T17:03:13Z,/* Biography */
[[en:Belgian Congo]],75726996,2006-09-14T17:01:24Z,
[[en:Talk:Italians/Archive 1]],75515552,2006-09-13T15:03:11Z,
[[en:Talk:Italians/Archive 1]],75515472,2006-09-13T15:02:44Z,
[[en:Pericles]],75505471,2006-09-13T14:02:58Z,
[[en:Italians]],75298652,2006-09-12T14:45:31Z,
[[en:Italians]],75298281,2006-09-12T14:43:19Z,compromise
[[en:Italians]],75297878,2006-09-12T14:40:59Z,
[[en:White supremacy]],75104235,2006-09-11T15:01:02Z,
[[en:White supremacy]],75104037,2006-09-11T14:59:42Z,
[[en:Germanic peoples]],75103067,2006-09-11T14:53:02Z,
[[en:Italians]],75102775,2006-09-11T14:50:48Z,
[[en:Italians]],75102498,2006-09-11T14:48:48Z,
[[en:Italians]],75102232,2006-09-11T14:46:54Z,
[[en:Italians]],75101396,2006-09-11T14:40:55Z,"Actually, I agree with the other guy. Most French are ancestors of the Germanic Franks, with no relation to Italians. Only some Southern French are Mediterranean people."
[[en:Anti-Italianism]],75100951,2006-09-11T14:37:35Z,
[[en:Italians]],75100662,2006-09-11T14:35:42Z,
[[en:Chino Moreno]],74338807,2006-09-07T14:48:10Z,
[[en:Hardcore hip hop]],74149319,2006-09-06T15:45:27Z,
[[en:Hardcore hip hop]],74148953,2006-09-06T15:43:29Z,
[[en:Hardcore hip hop]],74148914,2006-09-06T15:43:16Z,
[[en:Hardcore hip hop]],74148896,2006-09-06T15:43:13Z,
[[en:Talk:Stereotypes of East Asians in the United States]],74147581,2006-09-06T15:35:13Z,
[[en:Stereotypes of East Asians in the United States]],74145207,2006-09-06T15:20:45Z,
[[en:Sacco and Vanzetti]],74144454,2006-09-06T15:15:59Z,
[[en:Sacco and Vanzetti]],74144302,2006-09-06T15:15:00Z,
[[en:Anti-Italianism]],74144014,2006-09-06T15:13:20Z,
[[en:Italian Americans]],74143661,2006-09-06T15:10:53Z,
[[en:Italian Americans]],74143557,2006-09-06T15:10:14Z,
