page,edit_id,timestamp,summary
[[en:Talk:March for Our Lives Portland]],832961274,2018-03-28T22:25:18Z,/* Revert */ new section
[[en:March for Our Lives Portland]],832961057,2018-03-28T22:23:45Z,-
[[en:Music for Cars (album)]],832960764,2018-03-28T22:21:21Z,unsourced
[[en:Wikipedia:Wiki Loves Pride/2018]],832960103,2018-03-28T22:16:09Z,/* North America */ comment
[[en:Talk:March for Our Lives Portland]],832959285,2018-03-28T22:09:57Z,/* Sources */ +1
[[en:March for Our Lives Portland]],832959241,2018-03-28T22:09:43Z,restoring spelling correction
[[en:March for Our Lives Portland]],832959196,2018-03-28T22:09:23Z,"Reverted to revision 832895567 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]): Restoring, you can't just change text without sourcing to confirm. ([[WP:TW|TW]])"
"[[en:A Girl, a Bottle, a Boat]]",832897953,2018-03-28T15:49:06Z,/* Personnel */ -
[[en:Category talk:Stainless steel sculptures in the United States]],832896889,2018-03-28T15:42:58Z,Sculpture
[[en:Category talk:Stainless steel sculptures in the United States]],832896850,2018-03-28T15:42:48Z,not necessarily
[[en:Wikipedia talk:WikiProject Lady Gaga/Archive 2]],832896653,2018-03-28T15:41:29Z,archive
[[en:Wikipedia talk:WikiProject Lady Gaga]],832896623,2018-03-28T15:41:20Z,archiving
[[en:Wikipedia talk:WikiProject Lady Gaga/Archive 2]],832896598,2018-03-28T15:41:07Z,archive
[[en:Wikipedia talk:WikiProject Lady Gaga]],832896579,2018-03-28T15:40:59Z,archiving
[[en:Wikipedia talk:WikiProject Lady Gaga/Archive 2]],832896508,2018-03-28T15:40:33Z,archive
[[en:Wikipedia talk:WikiProject Lady Gaga]],832896490,2018-03-28T15:40:25Z,archiving
[[en:Wikipedia talk:WikiProject Lady Gaga/Archive 2]],832896448,2018-03-28T15:40:11Z,archive
[[en:Wikipedia talk:WikiProject Lady Gaga]],832896429,2018-03-28T15:40:01Z,archiving
[[en:Wikipedia talk:WikiProject Lady Gaga/Archive 2]],832896396,2018-03-28T15:39:51Z,archive
[[en:Wikipedia talk:WikiProject Lady Gaga]],832896365,2018-03-28T15:39:42Z,archiving
[[en:Wikipedia talk:WikiProject Lady Gaga]],832896259,2018-03-28T15:39:05Z,resolved
[[en:Wikipedia talk:WikiProject Lady Gaga]],832896152,2018-03-28T15:38:23Z,comment
[[en:2018 Kemerovo fire]],832895934,2018-03-28T15:36:54Z,spacing
[[en:March for Our Lives Portland]],832895567,2018-03-28T15:34:44Z,Stoneman Douglas High School shooting
[[en:Template:Stoneman Douglas High School shooting]],832895541,2018-03-28T15:34:35Z,March for Our Lives Portland
[[en:Wikipedia talk:WikiProject Lady Gaga]],832895154,2018-03-28T15:32:16Z,resolved
[[en:Wikipedia talk:WikiProject Lady Gaga]],832895087,2018-03-28T15:31:55Z,/* Today's featured article / Main Page appearance */ new section
[[en:Talk:Cloud Gate/GA2]],832894851,2018-03-28T15:30:35Z,archive
[[en:Talk:Cloud Gate]],832894761,2018-03-28T15:29:58Z,+
[[en:Talk:Cloud Gate]],832894720,2018-03-28T15:29:43Z,-
[[en:Talk:Cloud Gate]],832894705,2018-03-28T15:29:35Z,order
[[en:Talk:Cloud Gate]],832894674,2018-03-28T15:29:21Z,header
[[en:Talk:Cloud Gate]],832894656,2018-03-28T15:29:14Z,no
[[en:Cloud Gate]],832894603,2018-03-28T15:28:48Z,too general
[[en:Cloud Column]],832894557,2018-03-28T15:28:30Z,Anish Kapoor
[[en:Template:Anish Kapoor]],832894541,2018-03-28T15:28:23Z,+
[[en:Talk:Funk Wav Bounces Vol. 1]],832894350,2018-03-28T15:27:20Z,order
[[en:Talk:Funk Wav Bounces Vol. 1]],832894323,2018-03-28T15:27:14Z,Pop
[[en:Funk Wav Bounces Vol. 1]],832894217,2018-03-28T15:26:32Z,-
[[en:Talk:List of works by Anish Kapoor]],832894037,2018-03-28T15:25:23Z,+
[[en:Talk:List of works by Anish Kapoor]],832894018,2018-03-28T15:25:16Z,+
[[en:Talk:Anish Kapoor/Archive 1]],832893927,2018-03-28T15:24:42Z,archive
[[en:Talk:Anish Kapoor]],832893881,2018-03-28T15:24:28Z,archiving
[[en:Talk:Anish Kapoor]],832893749,2018-03-28T15:23:44Z,order
[[en:Talk:Anish Kapoor]],832893692,2018-03-28T15:23:20Z,+
[[en:Talk:Anish Kapoor]],832893660,2018-03-28T15:23:06Z,/* List of works by Anish Kapoor and stubs */ new section
[[en:List of works by Anish Kapoor]],832892870,2018-03-28T15:18:24Z,rd
[[en:Building for a Void]],832892765,2018-03-28T15:17:46Z,#REDIRECT [[Anish Kapoor]]
[[en:Dismemberment Site 1]],832892668,2018-03-28T15:17:12Z,#REDIRECT [[Anish Kapoor]]
[[en:Orbit (sculpture)]],832892571,2018-03-28T15:16:30Z,rd
[[en:Orbit (Kapoor)]],832892544,2018-03-28T15:16:19Z,rd
[[en:Ark Nova]],832892382,2018-03-28T15:15:12Z,#REDIRECT [[Anish Kapoor]]
[[en:Turning the World Upside Down]],832892285,2018-03-28T15:14:43Z,#REDIRECT [[Anish Kapoor]]
"[[en:Turning the World Upside Down, Jerusalem]]",832892253,2018-03-28T15:14:26Z,#REDIRECT [[Anish Kapoor]]
[[en:Tememos]],832892182,2018-03-28T15:14:01Z,#REDIRECT [[Anish Kapoor]]
[[en:Cinema di Terra]],832892119,2018-03-28T15:13:37Z,#REDIRECT [[Anish Kapoor]]
[[en:Cinema di Terra (Earth Cinema)]],832892070,2018-03-28T15:13:16Z,#REDIRECT [[Anish Kapoor]]
[[en:Earth Cinema]],832892010,2018-03-28T15:12:51Z,#REDIRECT [[Anish Kapoor]]
[[en:Cast Iron Mountain]],832891920,2018-03-28T15:12:20Z,#REDIRECT [[Anish Kapoor]]
[[en:Dirty Corner]],832891845,2018-03-28T15:11:53Z,#REDIRECT [[Anish Kapoor]]
[[en:Leviathan (Kapoor)]],832891716,2018-03-28T15:11:01Z,#REDIRECT [[Anish Kapoor]]
[[en:Shooting into the Corner]],832891593,2018-03-28T15:10:11Z,#REDIRECT [[Anish Kapoor]]
[[en:Imagined Monochrome]],832891500,2018-03-28T15:09:30Z,#REDIRECT [[Anish Kapoor]]
[[en:The Dismemberment of Jeanne d'Arc]],832891434,2018-03-28T15:09:04Z,#REDIRECT [[Anish Kapoor]]
[[en:1000 Names]],832891370,2018-03-28T15:08:35Z,#REDIRECT [[Anish Kapoor]]
[[en:C-Curve (Kapoor)]],832891328,2018-03-28T15:08:14Z,#REDIRECT [[Anish Kapoor]]
[[en:C-Curve (sculpture)]],832891290,2018-03-28T15:08:01Z,#REDIRECT [[Anish Kapoor]]
[[en:Memory (sculpture)]],832891214,2018-03-28T15:07:31Z,#REDIRECT [[Anish Kapoor]]
[[en:Memory (sculpture)]],832891203,2018-03-28T15:07:26Z,rd
[[en:Memory (Kapoor)]],832891170,2018-03-28T15:07:14Z,#REDIRECT [[Anish Kapoor]]
[[en:Parabolic Waters]],832890881,2018-03-28T15:05:24Z,#REDIRECT [[Anish Kapoor]]
[[en:Eye in Stone]],832890814,2018-03-28T15:04:57Z,#REDIRECT [[Anish Kapoor]]
[[en:Taratantara]],832890575,2018-03-28T15:03:22Z,rd
[[en:Talk:Lil Baby]],832889840,2018-03-28T14:58:18Z,US
[[en:Talk:Lil Baby]],832889800,2018-03-28T14:58:00Z,+
[[en:Talk:Lil Baby]],832889769,2018-03-28T14:57:52Z,+
[[en:Talk:Invasion of Privacy (album)]],832889473,2018-03-28T14:55:56Z,+
[[en:Talk:Invasion of Privacy (album)]],832889460,2018-03-28T14:55:51Z,+
[[en:Invasion of Privacy (album)]],832889433,2018-03-28T14:55:40Z,order
[[en:Invasion of Privacy (album)]],832889407,2018-03-28T14:55:33Z,template
[[en:Talk:March for Our Lives Portland]],832889281,2018-03-28T14:54:46Z,/* Sources */ reply
[[en:Talk:March for Our Lives Portland]],832889181,2018-03-28T14:54:10Z,reply
[[en:March for Our Lives]],832888631,2018-03-28T14:50:37Z,-
[[en:Espey Boarding House]],832888294,2018-03-28T14:48:20Z,format
[[en:March for Our Lives Portland]],832823467,2018-03-28T05:32:52Z,Fixed grammar
[[en:March for Our Lives Portland]],832821448,2018-03-28T05:11:08Z,+
[[en:March for Our Lives Portland]],832821139,2018-03-28T05:07:26Z,move
[[en:March for Our Lives Portland]],832821068,2018-03-28T05:06:38Z,order
[[en:March for Our Lives Portland]],832821043,2018-03-28T05:06:21Z,order
[[en:March for Our Lives Portland]],832821007,2018-03-28T05:06:03Z,order
[[en:March for Our Lives Portland]],832820972,2018-03-28T05:05:40Z,order
[[en:March for Our Lives Portland]],832820958,2018-03-28T05:05:29Z,order
[[en:March for Our Lives Portland]],832820936,2018-03-28T05:05:15Z,"/* Demonstration */ commas instead, since some info was moved up to Organizers section"
[[en:Talk:March for Our Lives Portland]],832820732,2018-03-28T05:03:09Z,Assessment: Firearms (C/Low); Politics (C/Low) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:March for Our Lives Portland]],832820722,2018-03-28T05:03:01Z,+
[[en:Talk:March for Our Lives Portland]],832820708,2018-03-28T05:02:51Z,+
[[en:Talk:March for Our Lives Portland]],832820698,2018-03-28T05:02:42Z,+
[[en:Talk:March for Our Lives Portland]],832820686,2018-03-28T05:02:34Z,Sociology
[[en:Talk:March for Our Lives Portland]],832820666,2018-03-28T05:02:23Z,+
"[[en:March for Our Lives Portland, Oregon]]",832820626,2018-03-28T05:01:52Z,rd
"[[en:March for Our Lives Portland, OR]]",832820603,2018-03-28T05:01:39Z,rd
[[en:March for Our Lives Portland]],832820362,2018-03-28T04:59:26Z,-
[[en:User talk:Another Believer]],832820294,2018-03-28T04:58:38Z,/* March for Our Lives Portland */ reply
[[en:March for Our Lives Portland]],832820088,2018-03-28T04:56:36Z,adding organizers to infobox
[[en:List of 2018 March for Our Lives locations]],832818899,2018-03-28T04:44:55Z,Main|March for Our Lives Portland
[[en:Talk:March for Our Lives]],832818826,2018-03-28T04:44:17Z,/* Draft:March for Our Lives Portland */ update
[[en:March for Our Lives]],832818739,2018-03-28T04:43:24Z,March for Our Lives Portland article is live
[[en:User:Another Believer/Projects]],832818606,2018-03-28T04:42:17Z,March for Our Lives Portland
[[en:User:Another Believer/Travel/United States]],832818553,2018-03-28T04:41:48Z,+
[[en:Talk:March for Our Lives Portland]],832818494,2018-03-28T04:41:21Z,Assessment: Oregon (C/Low) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:March for Our Lives Portland]],832818417,2018-03-28T04:40:49Z,+
[[en:Talk:March for Our Lives Portland]],832818270,2018-03-28T04:39:35Z,+
[[en:Talk:March for Our Lives Portland]],832818175,2018-03-28T04:38:51Z,/* Sources */ new section
[[en:March for Our Lives Portland]],832817549,2018-03-28T04:33:37Z,order
"[[en:Wikipedia:The 50,000 Challenge]]",832817469,2018-03-28T04:32:59Z,March for Our Lives Portland
[[en:Talk:March for Our Lives Portland]],832817425,2018-03-28T04:32:37Z,+
[[en:March for Our Lives Portland]],832817372,2018-03-28T04:32:07Z,/* External links */ -
[[en:Draft talk:March for Our Lives Portland]],832817346,2018-03-28T04:31:51Z,Another Believer moved page [[Draft talk:March for Our Lives Portland]] to [[Talk:March for Our Lives Portland]]
[[en:Talk:March for Our Lives Portland]],832817343,2018-03-28T04:31:51Z,Another Believer moved page [[Draft talk:March for Our Lives Portland]] to [[Talk:March for Our Lives Portland]]
[[en:Draft:March for Our Lives Portland]],832817342,2018-03-28T04:31:49Z,Another Believer moved page [[Draft:March for Our Lives Portland]] to [[March for Our Lives Portland]]
[[en:March for Our Lives Portland]],832817341,2018-03-28T04:31:49Z,Another Believer moved page [[Draft:March for Our Lives Portland]] to [[March for Our Lives Portland]]
[[en:March for Our Lives Portland]],832817285,2018-03-28T04:31:17Z,/* External links */ +
[[en:March for Our Lives Portland]],832817126,2018-03-28T04:29:49Z,/* Organizers and motivation */ +
[[en:March for Our Lives Portland]],832816852,2018-03-28T04:27:08Z,order
[[en:March for Our Lives Portland]],832816799,2018-03-28T04:26:42Z,+
[[en:March for Our Lives Portland]],832815978,2018-03-28T04:19:49Z,/* Organizers and motivation */ +
[[en:March for Our Lives Portland]],832815787,2018-03-28T04:18:20Z,+
[[en:March for Our Lives Portland]],832815215,2018-03-28T04:13:13Z,/* External links */ +
[[en:March for Our Lives Portland]],832814921,2018-03-28T04:10:47Z,/* Preparation and planning */ +
[[en:March for Our Lives Portland]],832814573,2018-03-28T04:07:53Z,/* Preparation and planning */ +
[[en:March for Our Lives Portland]],832813799,2018-03-28T04:00:46Z,"removing source about Portland, Maine"
[[en:March for Our Lives Portland]],832813513,2018-03-28T03:58:20Z,+
[[en:March for Our Lives Portland]],832813417,2018-03-28T03:57:28Z,+
[[en:March for Our Lives Portland]],832813400,2018-03-28T03:57:18Z,+
[[en:Women's March on Portland]],832812879,2018-03-28T03:53:07Z,link: Public transport
[[en:Oregon Ballot Measures 68 and 69 (2010)]],832808172,2018-03-28T03:11:11Z,portals
[[en:Oregon Ballot Measures 68 and 69 (2010)]],832808151,2018-03-28T03:10:59Z,-
[[en:Wikipedia talk:WikiProject Oregon]],832704563,2018-03-27T15:02:56Z,strike
[[en:Wikipedia talk:WikiProject Oregon]],832704488,2018-03-27T15:02:28Z,/* Draft:March for Our Lives Portland */ new section
[[en:Kyle Kashuv]],832704087,2018-03-27T15:00:12Z,Stoneman Douglas High School shooting
[[en:Talk:Kyle Kashuv]],832704042,2018-03-27T14:59:55Z,not an article about a school
[[en:Talk:Kyle Kashuv]],832703996,2018-03-27T14:59:35Z,order
[[en:Talk:Alex Wind]],832703962,2018-03-27T14:59:16Z,Assessment: Biography (Start); Florida (Start/Low); Internet culture (Start/Low); Politics (Start/Low); Sociology (Start/Low); United States (Start/Low) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:Alex Wind]],832703928,2018-03-27T14:58:59Z,order
[[en:Talk:Alex Wind]],832703884,2018-03-27T14:58:42Z,order
[[en:March for Our Lives Portland]],832702970,2018-03-27T14:52:05Z,+
[[en:Talk:March for Our Lives]],832702728,2018-03-27T14:50:22Z,/* Draft:March for Our Lives Portland */ new section
[[en:User:Another Believer/Projects/Art]],832702374,2018-03-27T14:47:42Z,Cloud Column
[[en:NASA marijuana experiments hoax]],832702167,2018-03-27T14:46:11Z,br
"[[en:Wikipedia:The 50,000 Challenge]]",832702147,2018-03-27T14:45:58Z,Cloud Column
[[en:Talk:Cloud Column]],832702089,2018-03-27T14:45:37Z,map
[[en:Talk:Cloud Column]],832702070,2018-03-27T14:45:29Z,needs image
[[en:Talk:Cloud Column]],832702056,2018-03-27T14:45:23Z,=
[[en:Talk:Cloud Column]],832702039,2018-03-27T14:45:16Z,Assessment: Public Art (Stub); Sculpture (Stub); Texas (Stub/Low); Visual arts (Stub) ([[User:Evad37/rater.js|Rater]])
[[en:List of public art in Houston]],832701988,2018-03-27T14:44:54Z,Cloud Column
[[en:Cloud Column]],832701952,2018-03-27T14:44:43Z,/* See also */ +
[[en:Talk:Cloud Column]],832701927,2018-03-27T14:44:30Z,+
[[en:Talk:Cloud Column]],832701910,2018-03-27T14:44:22Z,+
[[en:Talk:Cloud Column]],832701893,2018-03-27T14:44:15Z,+
[[en:Talk:Cloud Column]],832701876,2018-03-27T14:44:10Z,+
[[en:Cloud Column]],832701850,2018-03-27T14:44:00Z,+
[[en:Cloud Column]],832701728,2018-03-27T14:43:06Z,portals
[[en:Cloud Column]],832701697,2018-03-27T14:42:49Z,order
[[en:Cloud Column]],832701676,2018-03-27T14:42:41Z,coords needed
[[en:Cloud Column]],832701650,2018-03-27T14:42:28Z,+
[[en:Cloud Column]],832701577,2018-03-27T14:41:57Z,added [[Category:Steel sculptures in Texas]] using [[WP:HC|HotCat]]
[[en:Cloud Column]],832701557,2018-03-27T14:41:51Z,added [[Category:Stainless steel sculptures in the United States]] using [[WP:HC|HotCat]]
[[en:Cloud Column]],832701531,2018-03-27T14:41:41Z,added [[Category:Outdoor sculptures in Houston]] using [[WP:HC|HotCat]]
[[en:Cloud Column]],832701508,2018-03-27T14:41:32Z,added [[Category:Sculptures by Anish Kapoor]] using [[WP:HC|HotCat]]
[[en:Cloud Column]],832701469,2018-03-27T14:41:12Z,+
[[en:Cloud Column]],832701149,2018-03-27T14:38:57Z,added [[Category:2018 sculptures]] using [[WP:HC|HotCat]]
[[en:Cloud Column]],832701137,2018-03-27T14:38:52Z,added [[Category:2018 establishments in Texas]] using [[WP:HC|HotCat]]
[[en:Cloud Column]],832701097,2018-03-27T14:38:37Z,stub
[[en:Cloud Column]],832701076,2018-03-27T14:38:24Z,stub
[[en:March for Our Lives Portland]],832699740,2018-03-27T14:29:23Z,"/* Demonstration */ ,"
[[en:Talk:List of 2018 March for Our Lives locations]],832699649,2018-03-27T14:28:40Z,/* Source for Oregon / SW Washington */ new section
[[en:User:Another Believer/sandbox]],832699350,2018-03-27T14:26:30Z,Reverted to revision 810389089 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]): Restore. ([[WP:TW|TW]])
[[en:Talk:March for Our Lives Portland]],832699295,2018-03-27T14:26:06Z,ORE
[[en:March for Our Lives Portland]],832699259,2018-03-27T14:25:52Z,saving draft
[[en:User:Another Believer/sandbox]],832699205,2018-03-27T14:25:31Z,move
[[en:Talk:National Seabee Memorial]],832698677,2018-03-27T14:21:32Z,reply
[[en:User:Another Believer/sandbox]],832640557,2018-03-27T05:07:13Z,-
[[en:User:Another Believer/sandbox]],832640027,2018-03-27T05:01:26Z,+
[[en:User:Another Believer/sandbox]],832636547,2018-03-27T04:25:26Z,+
[[en:User:Another Believer/sandbox]],832635805,2018-03-27T04:17:20Z,/* Demonstration */ _
[[en:User:Another Believer/sandbox]],832635608,2018-03-27T04:15:15Z,/* Demonstration */ -
[[en:User:Another Believer/sandbox]],832635407,2018-03-27T04:13:10Z,+
[[en:User talk:Oceanflynn]],832635101,2018-03-27T04:10:04Z,/* A barnstar for you! */ new WikiLove message
[[en:Wikipedia talk:WikiProject Cannabis/420 Collaboration]],832635011,2018-03-27T04:09:02Z,/* Goals? */ reply
[[en:Wikipedia talk:WikiProject Cannabis]],832633461,2018-03-27T03:53:10Z,reply
[[en:User talk:Another Believer]],832633270,2018-03-27T03:51:15Z,reply
[[en:User:Another Believer/sandbox]],832631779,2018-03-27T03:36:07Z,+
[[en:User:Another Believer/sandbox]],832630387,2018-03-27T03:22:38Z,-
[[en:User:Another Believer/sandbox]],832629608,2018-03-27T03:14:58Z,-
[[en:User:Another Believer/sandbox]],832629567,2018-03-27T03:14:34Z,-
[[en:User:Another Believer/sandbox]],832629385,2018-03-27T03:12:45Z,order
[[en:User:Another Believer/sandbox]],832629336,2018-03-27T03:12:22Z,+
[[en:User:Another Believer/sandbox]],832629256,2018-03-27T03:11:20Z,change wording
[[en:User:Another Believer/sandbox]],832629190,2018-03-27T03:10:43Z,-
[[en:User:Another Believer/sandbox]],832629153,2018-03-27T03:10:26Z,/* External links */ +
[[en:User:Another Believer/sandbox]],832629002,2018-03-27T03:09:02Z,/* Background */ +
[[en:Talk:List of 2018 March for Our Lives locations]],832620618,2018-03-27T01:54:14Z,200px?
[[en:List of 2018 March for Our Lives locations]],832620457,2018-03-27T01:52:59Z,Undid revision 832620417 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]) undo
[[en:List of 2018 March for Our Lives locations]],832620417,2018-03-27T01:52:42Z,/* United States */ 100px
[[en:User:Another Believer/sandbox]],832620115,2018-03-27T01:50:30Z,/* Demonstration */ +
[[en:User:Another Believer/sandbox]],832619375,2018-03-27T01:44:44Z,+
[[en:User:Another Believer/sandbox]],832618873,2018-03-27T01:41:09Z,/* Demonstration */ +image
[[en:User:Another Believer/sandbox]],832618600,2018-03-27T01:38:59Z,+
[[en:Edith L. Moore Nature Sanctuary]],832617718,2018-03-27T01:32:49Z,+
[[en:National Seabee Memorial]],832617581,2018-03-27T01:31:50Z,tag
[[en:National Seabee Memorial]],832617528,2018-03-27T01:31:26Z,portals
[[en:Talk:List of 2018 March for Our Lives locations]],832617346,2018-03-27T01:30:02Z,+
[[en:Talk:List of 2018 March for Our Lives locations]],832617275,2018-03-27T01:29:24Z,/* Requested move 25 March 2018 */ support
[[en:Brushstrokes in Flight]],832616995,2018-03-27T01:27:15Z,order
[[en:Brushstrokes in Flight]],832616965,2018-03-27T01:27:03Z,national context
[[en:Brushstrokes in Flight]],832616896,2018-03-27T01:26:27Z,caption
[[en:Talk:National Seabee Memorial]],832616725,2018-03-27T01:25:07Z,/* Map */ new section
[[en:Talk:National Seabee Memorial]],832616327,2018-03-27T01:22:18Z,needs image
[[en:Talk:National Statuary Hall Collection]],832526275,2018-03-26T15:00:12Z,/* Mary McLeod Bethune */ new section
[[en:Broadway Corridor Twin Towers]],832525846,2018-03-26T14:56:54Z,order
[[en:Broadway Corridor Twin Towers]],832525798,2018-03-26T14:56:31Z,portals
[[en:Broadway Corridor Twin Towers]],832525782,2018-03-26T14:56:20Z,order
[[en:Talk:List of Confederate monuments and memorials]],832525497,2018-03-26T14:53:43Z,/* Missing articles */ reply
[[en:Robert E. Lee (Proctor)]],832525080,2018-03-26T14:50:34Z,Undid revision 832469172 by [[Special:Contributions/Bri|Bri]] ([[User talk:Bri|talk]]) Outdoor sculptures in Dallas is a subcategory of Public art in Dallas
[[en:Robert E. Lee (Proctor)]],832525040,2018-03-26T14:50:15Z,removed [[Category:Outdoor sculptures in Texas]]; added [[Category:Outdoor sculptures in Dallas]] using [[WP:HC|HotCat]]
[[en:Talk:Djarimirri]],832524971,2018-03-26T14:49:37Z,+
[[en:Talk:List of 2018 March for Our Lives locations]],832462425,2018-03-26T04:24:28Z,reply
[[en:User:Another Believer/sandbox]],832462219,2018-03-26T04:21:48Z,+
[[en:User:Another Believer/sandbox]],832462118,2018-03-26T04:20:26Z,/* Demonstration */ +
[[en:User:Another Believer/sandbox]],832444968,2018-03-26T01:55:30Z,/* Demonstration */ +
[[en:User:Another Believer/sandbox]],832442961,2018-03-26T01:40:36Z,+
[[en:User:Another Believer/sandbox]],832442846,2018-03-26T01:39:23Z,-
[[en:User:Another Believer/sandbox]],832442693,2018-03-26T01:38:00Z,+
[[en:User:Another Believer/sandbox]],832442332,2018-03-26T01:34:39Z,/* Demonstration */ +
[[en:User:Another Believer/sandbox]],832441954,2018-03-26T01:31:31Z,/* Demonstration */ +
[[en:User:Another Believer/sandbox]],832431060,2018-03-25T23:58:42Z,+
"[[en:Wikipedia talk:The 50,000 Challenge/Archive 1]]",832430803,2018-03-25T23:56:17Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430784,2018-03-25T23:56:08Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge/Archive 1]]",832430759,2018-03-25T23:55:56Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430737,2018-03-25T23:55:49Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge/Archive 1]]",832430719,2018-03-25T23:55:38Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430708,2018-03-25T23:55:29Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430679,2018-03-25T23:55:12Z,-
"[[en:Wikipedia talk:The 50,000 Challenge/Archive 1]]",832430652,2018-03-25T23:55:00Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430631,2018-03-25T23:54:48Z,archives
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430573,2018-03-25T23:54:08Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430504,2018-03-25T23:53:38Z,archive box
"[[en:Wikipedia talk:The 50,000 Challenge/Archive 1]]",832430408,2018-03-25T23:52:49Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430383,2018-03-25T23:52:40Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge/Archive 1]]",832430236,2018-03-25T23:51:24Z,creating archive
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430204,2018-03-25T23:51:11Z,archiving
"[[en:Wikipedia talk:The 50,000 Challenge]]",832430111,2018-03-25T23:50:20Z,resolved
[[en:Talk:Species Jump]],832429655,2018-03-25T23:46:16Z,US
[[en:Talk:Species Jump]],832429640,2018-03-25T23:46:08Z,TV
[[en:Talk:List of Confederate monuments and memorials]],832429112,2018-03-25T23:41:26Z,/* Missing articles */ reply
[[en:User:Another Believer/sandbox]],832428173,2018-03-25T23:33:11Z,-
[[en:User:Another Believer/Projects/Music]],832423702,2018-03-25T22:47:01Z,Reverted to revision 832098874 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]): Restore. ([[WP:TW|TW]])
[[en:User:Another Believer/Projects/Literature]],832423611,2018-03-25T22:46:11Z,A Fighting Chance (memoir)
[[en:March for Our Lives]],832406425,2018-03-25T20:25:50Z,/* Northeast */ not full sentence
[[en:March for Our Lives]],832406369,2018-03-25T20:25:25Z,/* Northeast */ period
[[en:March for Our Lives]],832406208,2018-03-25T20:24:08Z,/* Reactions */ cn
[[en:March for Our Lives]],832406067,2018-03-25T20:22:59Z,"caps, punc"
[[en:March for Our Lives]],832405930,2018-03-25T20:21:51Z,/* Planning */ comma
[[en:User:Lolrealism/sandbox]],832392878,2018-03-25T18:45:40Z,:
"[[en:Category talk:2018 in Portland, Oregon]]",832392825,2018-03-25T18:45:18Z,Assessment: +Oregon ([[User:Evad37/rater.js|Rater]])
[[en:User:Another Believer/sandbox]],832392799,2018-03-25T18:45:03Z,:
[[en:User:Another Believer/sandbox]],832392769,2018-03-25T18:44:53Z,"removed [[Category:Southwest Portland, Oregon]] using [[WP:HC|HotCat]] -"
[[en:User:Another Believer/sandbox]],832392725,2018-03-25T18:44:34Z,caps per MoS
[[en:March for Our Lives]],832392607,2018-03-25T18:43:45Z,"/* Washington, D.C. */ uniform formatting"
[[en:March for Our Lives]],832392428,2018-03-25T18:42:22Z,caps per MoS
[[en:User:Another Believer/sandbox]],832391714,2018-03-25T18:37:24Z,+
[[en:Talk:List of 2018 March for Our Lives locations]],832391307,2018-03-25T18:34:25Z,+
[[en:Talk:List of 2018 March for Our Lives locations]],832391143,2018-03-25T18:33:23Z,location
[[en:Talk:List of 2018 March for Our Lives locations]],832391111,2018-03-25T18:33:10Z,"/* Portland, Oregon */ +source and specific site"
[[en:Talk:List of 2018 March for Our Lives locations]],832388925,2018-03-25T18:17:36Z,"/* Portland, Oregon */ +"
[[en:Talk:Three Piece Sculpture: Vertebrae]],832381092,2018-03-25T17:22:52Z,Assessment: Sculpture (Start); United States (Low) ([[User:Evad37/rater.js|Rater]])
[[en:Three Piece Sculpture: Vertebrae]],832381051,2018-03-25T17:22:32Z,order
[[en:Lewis and Clark Memorial Column]],832380870,2018-03-25T17:21:12Z,order
[[en:Younger Dreams]],832380327,2018-03-25T17:16:50Z,tag
[[en:Pacific Coast Collaborative]],832380256,2018-03-25T17:16:12Z,order
[[en:Pacific Coast Collaborative]],832380186,2018-03-25T17:15:47Z,-
[[en:User:Another Believer/Projects]],832379908,2018-03-25T17:13:49Z,caps
[[en:Tony Gwynn (sculpture)]],832379768,2018-03-25T17:12:49Z,order
[[en:Lucille Ball (sculpture)]],832379617,2018-03-25T17:11:35Z,order
[[en:Lucille Ball (sculpture)]],832379579,2018-03-25T17:11:22Z,-
[[en:User:Another Believer/Projects]],832379361,2018-03-25T17:09:45Z,rename
[[en:Talk:List of 2018 March for Our Lives locations]],832379232,2018-03-25T17:08:40Z,reply
[[en:User:Another Believer/Projects/Music]],832379113,2018-03-25T17:07:38Z,Younger Dreams
[[en:Talk:Younger Dreams]],832379071,2018-03-25T17:07:16Z,+
