page,edit_id,timestamp,summary
[[en:Hold On Loosely]],456114468,2011-10-18T02:37:42Z,
[[en:Good Life (OneRepublic song)]],456108128,2011-10-18T01:37:08Z,tag no longer applies
[[en:Good Life (OneRepublic song)]],456108069,2011-10-18T01:36:49Z,/* Release history */
[[en:Bobby Fuller]],456070458,2011-10-17T20:44:23Z,/* =External links */
[[en:Wikipedia:Today's featured article/requests]],456069759,2011-10-17T20:40:33Z,/* October 28 */
"[[en:Straw polls for the Republican Party presidential primaries, 2012]]",455995950,2011-10-17T12:10:10Z,"/* April 3, 2011, York County, South Carolina - South Carolina Straw Poll */ Huckabee, that's who."
[[en:Beatlejuice]],455952843,2011-10-17T03:43:19Z,
[[en:Cannibalism in the Cars]],455925733,2011-10-16T23:33:42Z,
[[en:Quiet Girl]],455889598,2011-10-16T19:14:04Z,
"[[en:Straw polls for the Republican Party presidential primaries, 2012]]",455889382,2011-10-16T19:12:32Z,"/* March 31, 2011, Manchester, New Hampshire - St. Anselm College Republicans Straw Poll */"
"[[en:Straw polls for the Republican Party presidential primaries, 2012]]",455889273,2011-10-16T19:11:46Z,"/* March 20, 2011, Sacramento, California – Republican Liberty Caucus of California Presidential Straw Poll */"
[[en:Human Conflict Number Five]],455844193,2011-10-16T13:47:44Z,
[[en:Secrets of the I Ching]],455844154,2011-10-16T13:47:24Z,
[[en:Blind Man's Zoo]],455844028,2011-10-16T13:46:15Z,
[[en:Triangles (EP)]],455843941,2011-10-16T13:45:29Z,
"[[en:Extended Versions (10,000 Maniacs album)]]",455843895,2011-10-16T13:45:03Z,
[[en:A Girl Named Oskar]],455843773,2011-10-16T13:43:56Z,
[[en:Live Twenty-Five]],455843717,2011-10-16T13:43:28Z,
"[[en:Campfire Songs: The Popular, Obscure and Unknown Recordings of 10,000 Maniacs]]",455843675,2011-10-16T13:43:01Z,
[[en:The Earth Pressed Flat]],455843618,2011-10-16T13:42:30Z,
[[en:Love Among the Ruins (album)]],455843575,2011-10-16T13:42:06Z,
"[[en:MTV Unplugged (10,000 Maniacs album)]]",455843518,2011-10-16T13:41:33Z,
[[en:Our Time in Eden]],455843449,2011-10-16T13:40:59Z,
[[en:American Freedom Party]],455792443,2011-10-16T03:55:42Z,/* Political activities */
[[en:What's the Matter Here]],455791391,2011-10-16T03:45:50Z,
[[en:These Are Days]],455791359,2011-10-16T03:45:31Z,
"[[en:Straw polls for the Republican Party presidential primaries, 2012]]",455787031,2011-10-16T03:01:16Z,/* Upcoming straw polls */
[[en:User talk:Slader190]],455763870,2011-10-15T23:28:44Z,
[[en:Orgone]],455763787,2011-10-15T23:28:03Z,Undid revision 455638003 by [[Special:Contributions/Slader190|Slader190]] ([[User talk:Slader190|talk]]) rvv
"[[en:Straw polls for the Republican Party presidential primaries, 2012]]",455754894,2011-10-15T22:11:10Z,
[[en:Treat Me Right]],455753294,2011-10-15T21:58:23Z,
[[en:Kinism]],455750561,2011-10-15T21:36:12Z,/* References */
[[en:Template:White nationalism]],455750395,2011-10-15T21:34:56Z,
[[en:Flatulence]],455746495,2011-10-15T21:05:44Z,/* Toxicity */ Exhaled air actually has more than 8% if I'm not mistaken. The H2S would be a far bigger issue.
[[en:Sixty-sixth session of the United Nations General Assembly]],455742035,2011-10-15T20:33:12Z,
[[en:Tom Emmer]],455644119,2011-10-15T05:11:24Z,/* Post-election activities */ Emmer to host Ron Paul event
"[[en:Straw polls for the Republican Party presidential primaries, 2012]]",455594257,2011-10-14T21:20:06Z,/* Upcoming straw polls */
"[[en:Statewide opinion polling for the Republican Party presidential primaries, 2012]]",455556974,2011-10-14T16:53:14Z,/*  Minnesota (40 Delegates) */ Oh I give up; could someone please help me with these charts because I don't understand it.
"[[en:Statewide opinion polling for the Republican Party presidential primaries, 2012]]",455556230,2011-10-14T16:47:31Z,/*  Minnesota (40 Delegates) */
"[[en:Statewide opinion polling for the Republican Party presidential primaries, 2012]]",455556078,2011-10-14T16:46:28Z,/*  Minnesota (40 Delegates) */ Most recent MN poll shows Romney in lead
[[en:Skinhead]],455442393,2011-10-13T22:07:29Z,/* Music */
"[[en:Talk:Statewide opinion polling for the Republican Party presidential primaries, 2012]]",455426956,2011-10-13T20:18:25Z,/* Colours used */
[[en:Zooid]],455311414,2011-10-13T02:52:41Z,Kneel before Zooid!
[[en:Teletubbies]],455244997,2011-10-12T18:25:59Z,/* Supposed Pagan agenda */ Kjos is a non-notable wacko who doesn't represent what most Christians believe
[[en:Ass Burgers]],455244409,2011-10-12T18:21:54Z,/* Plot */
[[en:Ass Burgers]],455244301,2011-10-12T18:21:03Z,
[[en:Crank It Up: The Music Album]],454985259,2011-10-11T04:03:26Z,
"[[en:United States House of Representatives elections in Florida, 2010]]",454984562,2011-10-11T03:56:27Z,/* District 20 */ Donna Milo's gender transition was widely discussed in the context of a Republican primary
[[en:The Political Cesspool]],454984186,2011-10-11T03:52:43Z,/* Statement of principles */ fix blockquote
[[en:Nationwide opinion polling for the Republican Party 2012 presidential primaries]],454933544,2011-10-10T21:04:21Z,"whoops, that poll was already listed"
[[en:Nationwide opinion polling for the Republican Party 2012 presidential primaries]],454933323,2011-10-10T21:03:02Z,+ Gallup
[[en:Perfect Storm 1991]],454931015,2011-10-10T20:48:36Z,[[WP:AES|←]]Redirected page to [[1991 Perfect Storm]]
[[en:Wikipedia talk:Today's featured article/requests]],454930883,2011-10-10T20:47:44Z,/* Possible Halloween noms */
[[en:Wikipedia:Today's featured article/requests]],454930630,2011-10-10T20:46:07Z,/* Summary chart */
[[en:Wikipedia talk:Today's featured article/requests]],454930545,2011-10-10T20:45:36Z,/* Five Bat Articles */
"[[en:Save Me, San Francisco]]",454864278,2011-10-10T12:55:27Z,/* Reception */
[[en:Wikipedia:Administrators' noticeboard/Incidents]],454863409,2011-10-10T12:48:14Z,/* Incivility and edit warring : User:William S. Saturn */
[[en:The Boxer]],454813827,2011-10-10T03:36:33Z,/* Subsequent versions */
[[en:Wikipedia talk:Today's featured article/requests]],454813517,2011-10-10T03:33:31Z,/* Five Bat Articles */
[[en:Wikipedia talk:Today's featured article/requests]],454813468,2011-10-10T03:32:55Z,/* Possible Halloween noms */
[[en:Hold On (Wilson Phillips song)]],454794729,2011-10-10T00:34:50Z,/* Use in media */
[[en:Wikipedia:Administrators' noticeboard/Incidents]],454794430,2011-10-10T00:32:10Z,/* Incivility and edit warring : User:William S. Saturn */
[[en:User talk:Difluoroethene]],454752790,2011-10-09T19:25:24Z,/* 3RR */
[[en:Year One (film)]],454752619,2011-10-09T19:24:18Z,"/* External links */ Considering the obviously anachronistic nature of the plot (Abraham and Cain in the same narrative?) it doesn't seem to be clearly set in any century, let alone the 1st. It's a fantasy film not set in any time in the actual past."
[[en:User talk:Screwball23]],454751444,2011-10-09T19:16:52Z,/* Jonathon Sharkey */
"[[en:Republican Party presidential primaries, 2012]]",454711654,2011-10-09T14:21:25Z,Undid revision 454707469 by [[Special:Contributions/108.5.102.224|108.5.102.224]] ([[User talk:108.5.102.224|talk]])
[[en:Jonathon Sharkey]],454710028,2011-10-09T14:08:28Z,"Undid revision 454674191 by [[Special:Contributions/Screwball23|Screwball23]] ([[User talk:Screwball23|talk]]) How is that gossip, Screwball? It sheds sunlight (so to speak) on his political philosophy."
[[en:Wikipedia:Articles for deletion/Jonathon Sharkey (5th nomination)]],454709763,2011-10-09T14:05:57Z,/* Jonathon Sharkey */
[[en:User talk:Jonathon The Impaler]],454657909,2011-10-09T04:17:50Z,/* Question */
[[en:Wikipedia:Articles for deletion/Jonathon Sharkey (5th nomination)]],454657731,2011-10-09T04:16:10Z,
[[en:Talk:Jonathon Sharkey]],454654640,2011-10-09T03:43:40Z,/* Ph.D. Claims */
[[en:Talk:Jonathon Sharkey]],454640255,2011-10-09T01:18:00Z,
[[en:Joe Walsh (Illinois politician)]],454639765,2011-10-09T01:13:36Z,/* Controversies */
[[en:Wikipedia:Today's featured article/requests]],454638883,2011-10-09T01:05:24Z,/* October 24 */
[[en:Wikipedia:Today's featured article/requests]],454597027,2011-10-08T19:58:18Z,/* October 24 */
[[en:Wikipedia:Today's featured article/requests]],454596906,2011-10-08T19:57:26Z,/* Summary chart */
[[en:Wikipedia:Today's featured article/requests]],454596614,2011-10-08T19:55:35Z,/* October 24 */
[[en:Wikipedia:Today's featured article/requests/pending]],454596515,2011-10-08T19:54:59Z,Rm nominated
[[en:Wikipedia:Today's featured article/requests]],454596466,2011-10-08T19:54:37Z,/* October 24 */
[[en:Wikipedia:Today's featured article/requests]],454596352,2011-10-08T19:53:52Z,/* October 24 */
[[en:Wikipedia:Today's featured article/requests]],454596272,2011-10-08T19:53:24Z,/* October 14 */ +1
[[en:Lehava]],454488070,2011-10-08T02:58:05Z,
[[en:Niloofar (film)]],454487759,2011-10-08T02:54:27Z,
[[en:Wikipedia:Administrators' noticeboard/Incidents]],454482765,2011-10-08T02:06:07Z,/* Possible Legal Threat */
[[en:Wikipedia:Today's featured article/requests]],454466360,2011-10-07T23:24:28Z,/* November 5 or 8 */
[[en:Wikipedia:Today's featured article/requests]],454466314,2011-10-07T23:24:04Z,/* November 5 or 8 */
[[en:Wikipedia:Today's featured article/requests]],454466294,2011-10-07T23:23:49Z,/* November 5 or 8 */
[[en:User talk:Soxrock24]],454466022,2011-10-07T23:21:12Z,/* Sharkey GA review */
[[en:Wikipedia:Administrators' noticeboard/Incidents]],454465933,2011-10-07T23:20:19Z,/* Possible Legal Threat */
[[en:Wikipedia:Administrators' noticeboard/Incidents]],454461699,2011-10-07T22:40:28Z,/* Possible Legal Threat */
[[en:Wikipedia:Administrators' noticeboard/Incidents]],454461633,2011-10-07T22:39:46Z,/* Request for lifting of GA topic ban */
[[en:Talk:Jonathon Sharkey]],454461030,2011-10-07T22:34:19Z,/* P.O.W. Network military phony */
[[en:Jonathon Sharkey]],454460974,2011-10-07T22:33:49Z,
[[en:Talk:Jonathon Sharkey]],454459932,2011-10-07T22:24:33Z,/* Ph.D. Claims */
[[en:Talk:Jonathon Sharkey/GA1]],454459843,2011-10-07T22:23:42Z,
[[en:Talk:Jonathon Sharkey/GA1]],454459552,2011-10-07T22:21:14Z,/* Aircorns opinion */
[[en:Jonathon Sharkey]],454459447,2011-10-07T22:20:14Z,/* Background */
[[en:Jonathon Sharkey]],454459396,2011-10-07T22:19:39Z,/* Background */ fix Romanian ref
[[en:Nationwide opinion polling for the Republican Party 2012 presidential primaries]],454432789,2011-10-07T19:02:57Z,Undid revision 454422493 by [[Special:Contributions/PollShark|PollShark]] ([[User talk:PollShark|talk]]) Rm duplicate; this poll is already listed further down on the page
[[en:Wikipedia talk:Today's featured article/requests]],454415688,2011-10-07T17:02:38Z,/* Possible Halloween noms */
[[en:Wikipedia talk:Today's featured article/requests]],454415657,2011-10-07T17:02:24Z,"/* 10 October: Premature nomination of mathematical-economics article, to coincide with Nobel Prize */"
[[en:Occupy Wall Street]],454333225,2011-10-07T03:27:21Z,/* Support from elected officials */ Go Roemer!
"[[en:Herman Cain presidential campaign, 2012]]",454333040,2011-10-07T03:25:02Z,/* Controversial remarks */
[[en:Nationwide opinion polling for the Republican Party 2012 presidential primaries]],454322700,2011-10-07T01:35:41Z,Undid revision 454315431 by [[Special:Contributions/69.65.226.227|69.65.226.227]] ([[User talk:69.65.226.227|talk]]) rv unexplained deletion
[[en:Wikipedia:Today's featured article/requests]],454226461,2011-10-06T13:02:16Z,/* October 8 */
[[en:Wikipedia:Today's featured article/requests]],454225676,2011-10-06T12:55:02Z,/* October 8 */
[[en:Wikipedia:Today's featured article/requests]],454183992,2011-10-06T04:38:28Z,/* October 8 */
[[en:Minor Threat]],454175609,2011-10-06T03:03:25Z,/* History */
[[en:Wikipedia:Today's featured article/requests]],454165979,2011-10-06T01:32:56Z,/* October 8 */
[[en:Wikipedia:Today's featured article/requests]],454165742,2011-10-06T01:30:47Z,/* October 8 */
[[en:Wikipedia:Today's featured article/requests]],454165667,2011-10-06T01:30:04Z,/* October 8 */
"[[en:Rick Perry presidential campaign, 2012]]",454105127,2011-10-05T18:00:06Z,/* Religious issues */
"[[en:Rick Perry presidential campaign, 2012]]",454104607,2011-10-05T17:56:45Z,/* Religious issues */
"[[en:Rick Perry presidential campaign, 2012]]",454104449,2011-10-05T17:55:49Z,/* Hunting camp controversy and racial issues */
[[en:Talk:Jonathon Sharkey/GA1]],454101613,2011-10-05T17:35:50Z,/* Aircorns opinion */
[[en:Jonathon Sharkey]],454101547,2011-10-05T17:35:25Z,/* Beliefs and vampirism */ fix quote
[[en:American Freedom Party]],454021432,2011-10-05T03:54:56Z,/* Political activities */
[[en:American Freedom Party]],453985218,2011-10-04T22:18:45Z,/* Political activities */
"[[en:Rick Perry presidential campaign, 2012]]",453979624,2011-10-04T21:39:59Z,/* Staffing */
[[en:Talk:Jonathon Sharkey]],453957381,2011-10-04T19:43:25Z,/* P.O.W. Network military phony */
[[en:User talk:Soxrock24]],453956678,2011-10-04T19:39:46Z,/* EditorReviewArchiver: Automatic processing of your editor review */
[[en:Talk:Jonathon Sharkey/GA1]],453956471,2011-10-04T19:38:40Z,/* Aircorns opinion */
[[en:Jonathon Sharkey]],453956065,2011-10-04T19:36:29Z,rm dead link
[[en:Talk:Jonathon Sharkey/GA1]],453955806,2011-10-04T19:35:02Z,/* Aircorns opinion */
[[en:Jonathon Sharkey]],453955520,2011-10-04T19:33:42Z,fixing all caps
[[en:Talk:Jonathon Sharkey/GA1]],453954883,2011-10-04T19:30:14Z,/* Aircorns opinion */
"[[en:Rick Perry presidential campaign, 2012]]",453954350,2011-10-04T19:27:20Z,/* Hunting camp controversy and racial issues */
"[[en:Rick Perry presidential campaign, 2012]]",453941428,2011-10-04T18:12:56Z,/* Hunting camp controversy */
[[en:Wikipedia:Today's featured article/requests]],453930541,2011-10-04T17:04:05Z,/* Just Like Heaven */
[[en:Just Like Heaven (song)]],453930402,2011-10-04T17:03:11Z,/* Music video */ Rm original research
[[en:Just Like Heaven (song)]],453930117,2011-10-04T17:00:59Z,/* Composition and lyrics */ Rm OR
[[en:Wikipedia:Today's featured article/requests]],453832864,2011-10-04T04:21:55Z,+ Just Like Heaven
"[[en:Rick Perry presidential campaign, 2012]]",453824185,2011-10-04T03:07:18Z,"/* Hunting camp controversy */ Perry's record on race is currently being scrutinized, with Democrats defending him and Republicans criticizing him (!). Added more information on this recent development."
[[en:Wikipedia:Today's featured article/requests]],453822495,2011-10-04T02:53:21Z,Withdrawing [[Pig-faced women]] per feedback
"[[en:Straw polls for the Republican Party presidential primaries, 2012]]",453732342,2011-10-03T17:33:38Z,"/* October 1, 2011, TeaCon Midwest Straw Poll */ There was only one vote for Obama."
[[en:Wikipedia:Today's featured article/requests]],453731905,2011-10-03T17:30:57Z,/* Nonspecific date */
[[en:Wikipedia:Today's featured article/requests]],453645684,2011-10-03T05:12:49Z,/* Nonspecific date */
[[en:User talk:Iridescent]],453645497,2011-10-03T05:10:48Z,
[[en:Wikipedia:Today's featured article/requests]],453644860,2011-10-03T05:03:51Z,/* Nonspecific date */
