page,edit_id,timestamp,summary
[[en:Portal:Current events/2017 August 17]],809884282,2017-11-12T02:40:12Z,
[[en:Boston Marathon bombing]],809883985,2017-11-12T02:36:39Z,/* Watertown shootout */
[[en:Sutherland Springs church shooting]],809883853,2017-11-12T02:35:00Z,/* Victims */
[[en:The Punisher (TV series)]],809883761,2017-11-12T02:33:53Z,/* Release */
[[en:2016 in the United States]],809883645,2017-11-12T02:32:49Z,/* June */
[[en:2016 in the United States]],809883631,2017-11-12T02:32:34Z,/* June */
[[en:Maren Morris]],809883599,2017-11-12T02:32:12Z,/* 2016: Hero */
[[en:Jennifer Lopez: All I Have]],809883565,2017-11-12T02:31:53Z,/* Postponed shows */
[[en:Weinstein effect]],809878745,2017-11-12T01:36:39Z,
[[en:Francois St. Laurent]],809877368,2017-11-12T01:22:08Z,"/* Coyotes/Golden Knights, 17-18 season */"
"[[en:List of California State University, Northridge people]]",809877335,2017-11-12T01:21:42Z,/* References */
"[[en:List of California State University, Northridge people]]",809877323,2017-11-12T01:21:37Z,/* Other */
"[[en:List of California State University, Northridge people]]",809877311,2017-11-12T01:21:27Z,/* Other */
[[en:Timeline of Las Vegas]],809877260,2017-11-12T01:20:48Z,/* See also */ Red-link.
[[en:Timeline of Las Vegas]],809877244,2017-11-12T01:20:38Z,/* 21st century */
[[en:Timeline of Las Vegas]],809877219,2017-11-12T01:20:22Z,/* 21st century */
[[en:When She Says Baby]],809877113,2017-11-12T01:19:10Z,/* 2017 Las Vegas Strip shooting */
[[en:2017 Las Vegas shooting]],809877022,2017-11-12T01:18:03Z,/* Casualties */
[[en:Sutherland Springs church shooting]],809876869,2017-11-12T01:16:11Z,/* Perpetrator */
[[en:Islamic terrorism in Europe (2014–present)]],809866646,2017-11-11T23:41:51Z,/* Overview */
[[en:Islamic terrorism in Europe (2014–present)]],809866583,2017-11-11T23:41:21Z,/* 2017 */
[[en:Mark Abraham]],809866544,2017-11-11T23:41:00Z,
[[en:Facebook Safety Check]],809866482,2017-11-11T23:40:24Z,/* Other deployments */
[[en:Sutherland Springs church shooting]],809866287,2017-11-11T23:38:44Z,/* Victims */
[[en:Timeline of Barcelona]],809866196,2017-11-11T23:38:02Z,/* 21st century */
[[en:Allah-Las]],809866155,2017-11-11T23:37:40Z,/* History */
[[en:Propane bomb]],809866099,2017-11-11T23:37:07Z,/* 2010–present */
[[en:Islamophobic incidents]],809866078,2017-11-11T23:36:54Z,/* Spain */
[[en:Template:Islamic State of Iraq and the Levant]],809865986,2017-11-11T23:36:09Z,
[[en:List of Islamist terrorist attacks]],809865839,2017-11-11T23:34:41Z,/* 2017 */
[[en:History of Barcelona]],809865745,2017-11-11T23:33:50Z,/* See also */
[[en:Tactics of terrorism]],809865664,2017-11-11T23:33:11Z,/* Vehicle-based attacks */
[[en:Religion of peace]],809865204,2017-11-11T23:29:11Z,
[[en:Zac Goldsmith]],809865094,2017-11-11T23:28:11Z,/* By-election and political return: 2016–2017 */
[[en:Laila Rouass]],809865003,2017-11-11T23:27:23Z,/* Personal life */
[[en:List of disasters in Australia by death toll]],809864929,2017-11-11T23:26:43Z,/* Significant incidents of Australians being killed overseas */
"[[en:La Rambla, Barcelona]]",809864593,2017-11-11T23:23:37Z,/* History */
[[en:Acetone peroxide]],809864541,2017-11-11T23:23:09Z,/* Use in improvised explosive devices */
[[en:Battle of Las Navas de Tolosa]],809864480,2017-11-11T23:22:33Z,/* ISIS propaganda */
[[en:Barcelona]],809864434,2017-11-11T23:22:10Z,/* Recent history */
[[en:2017 Barcelona attacks]],809864326,2017-11-11T23:21:20Z,
[[en:August 17]],809864122,2017-11-11T23:19:32Z,/* Events */
[[en:Sutherland Springs church shooting]],809864021,2017-11-11T23:18:34Z,/* Victims */
[[en:Pearl High School shooting]],809855442,2017-11-11T21:59:54Z,
[[en:Dan Bilzerian]],809855077,2017-11-11T21:56:52Z,/* Las Vegas Strip shooting */
[[en:IHeartRadio Music Festival]],809855039,2017-11-11T21:56:32Z,/* 2017 */
[[en:Sam Hyde]],809855013,2017-11-11T21:56:17Z,/* Hoaxes and pranks */
[[en:GoFundMe]],809854908,2017-11-11T21:55:26Z,/* References */
[[en:GoFundMe]],809854880,2017-11-11T21:55:14Z,/* Notable projects */
[[en:2014 Las Vegas shootings]],809854492,2017-11-11T21:51:58Z,/* See also */
[[en:Sandy Hook Elementary School shooting]],809854449,2017-11-11T21:51:33Z,
[[en:No Freedom]],809854344,2017-11-11T21:50:52Z,/* Live performances and cover versions */
[[en:GoFundMe]],809854281,2017-11-11T21:50:26Z,/* Notable projects */
[[en:Sutherland Springs church shooting]],809854227,2017-11-11T21:49:58Z,/* Reactions */
[[en:Craig Sawyer]],809854105,2017-11-11T21:49:06Z,
[[en:Stephen Cloobeck]],809854048,2017-11-11T21:48:39Z,/* Charitable and political activity */
[[en:Tom Cotton]],809854022,2017-11-11T21:48:26Z,/* Gun law */
[[en:Richard Blumenthal]],809853880,2017-11-11T21:47:16Z,/* Gun law */
[[en:Sutherland Springs church shooting]],809853651,2017-11-11T21:45:44Z,/* Reactions */
[[en:Sutherland Springs church shooting]],809851358,2017-11-11T21:29:50Z,/* Reactions */
[[en:Terrorism in the United States]],809851098,2017-11-11T21:27:34Z,/* 2010–present */
"[[en:List of killings by law enforcement officers in the United States, February 2016]]",809850762,2017-11-11T21:24:44Z,
"[[en:List of killings by law enforcement officers in the United States, February 2016]]",809850614,2017-11-11T21:23:31Z,/* February 2016 */
[[en:2016 in the United States]],809850588,2017-11-11T21:23:18Z,/* February */
[[en:Terrorism in the United States]],809850504,2017-11-11T21:22:40Z,/* Islamist extremism */
[[en:Eric Peters (musician)]],809850364,2017-11-11T21:21:34Z,/* Music career */
[[en:William Foley]],809850324,2017-11-11T21:21:13Z,
[[en:Foley (surname)]],809850281,2017-11-11T21:20:54Z,Undid revision 720133728 by [[Special:Contributions/E.M.Gregory|E.M.Gregory]] ([[User talk:E.M.Gregory|talk]])
[[en:Fort Hayes Metropolitan Education Center]],809850210,2017-11-11T21:20:25Z,Undid revision 722357650 by [[Special:Contributions/E.M.Gregory|E.M.Gregory]] ([[User talk:E.M.Gregory|talk]])
[[en:2016 Ohio machete attack]],809850153,2017-11-11T21:19:56Z,[[WP:AES|←]]Redirected page to [[Ohio restaurant machete attack]]
[[en:Bill Foley (singer-songwriter)]],809850127,2017-11-11T21:19:46Z,[[WP:AES|←]]Redirected page to [[Ohio restaurant machete attack]]
[[en:Mohamed Barry]],809850104,2017-11-11T21:19:35Z,[[WP:AES|←]]Redirected page to [[Ohio restaurant machete attack#Perpetrator]]
[[en:Bill Foley (singer songwriter)]],809850089,2017-11-11T21:19:25Z,[[WP:AES|←]]Redirected page to [[Ohio restaurant machete attack]]
[[en:Ohio restaurant machete attack]],809850059,2017-11-11T21:19:09Z,
[[en:Talk:Ohio machete attack]],809850039,2017-11-11T21:18:59Z,HastyBriar321 moved page [[Talk:Ohio machete attack]] to [[Talk:Ohio restaurant machete attack]]: Being a bit more specific. There are most likely many other stabbing incidents in other Ohio restaurants and we have to differentiate.
[[en:Talk:Ohio restaurant machete attack]],809850036,2017-11-11T21:18:58Z,HastyBriar321 moved page [[Talk:Ohio machete attack]] to [[Talk:Ohio restaurant machete attack]]: Being a bit more specific. There are most likely many other stabbing incidents in other Ohio restaurants and we have to differentiate.
[[en:Ohio machete attack]],809850035,2017-11-11T21:18:58Z,HastyBriar321 moved page [[Ohio machete attack]] to [[Ohio restaurant machete attack]]: Being a bit more specific. There are most likely many other stabbing incidents in other Ohio restaurants and we have to differentiate.
[[en:Ohio restaurant machete attack]],809850032,2017-11-11T21:18:57Z,HastyBriar321 moved page [[Ohio machete attack]] to [[Ohio restaurant machete attack]]: Being a bit more specific. There are most likely many other stabbing incidents in other Ohio restaurants and we have to differentiate.
[[en:Love Is Love (comics)]],809849750,2017-11-11T21:16:45Z,
[[en:Our Happy Hours]],809849576,2017-11-11T21:15:17Z,
[[en:Maryvale serial shooter]],809849061,2017-11-11T21:10:55Z,/* Aaron Saucedo */
[[en:January 2017 Melbourne car attack]],809847656,2017-11-11T20:58:41Z,
[[en:Burnette Chapel shooting]],809841855,2017-11-11T20:07:41Z,
[[en:2016 United States House of Representatives sit-in]],809836462,2017-11-11T19:20:03Z,
[[en:Pulse nightclub]],809836364,2017-11-11T19:19:16Z,/* External links */
[[en:Reactions to the Orlando nightclub shooting]],809836266,2017-11-11T19:18:29Z,
[[en:Omar Mateen]],809836150,2017-11-11T19:17:29Z,
[[en:Love Make the World Go Round]],809835958,2017-11-11T19:15:53Z,
[[en:Hands (2016 song)]],809835811,2017-11-11T19:14:25Z,/* Background */
[[en:Hands (2016 song)]],809835795,2017-11-11T19:14:16Z,
[[en:The Greatest (Sia song)]],809835733,2017-11-11T19:13:45Z,/* Music video */
[[en:The Greatest (Sia song)]],809835694,2017-11-11T19:13:28Z,/* Critical reception */
[[en:The Greatest (Sia song)]],809835664,2017-11-11T19:13:12Z,
[[en:Chris Murphy gun control filibuster]],809835622,2017-11-11T19:12:48Z,
[[en:Broadway for Orlando]],809835571,2017-11-11T19:12:20Z,/* References */
[[en:Change (Christina Aguilera song)]],809835540,2017-11-11T19:12:06Z,
[[en:Broadway for Orlando]],809835478,2017-11-11T19:11:35Z,
[[en:Broadway for Orlando]],809835431,2017-11-11T19:11:13Z,/* References */
[[en:Template:Orlando nightclub shooting]],809835400,2017-11-11T19:11:00Z,
[[en:Orlando nightclub shooting]],809835351,2017-11-11T19:10:39Z,/* External links */
[[en:Category:Orlando nightclub shooting]],809835287,2017-11-11T19:10:09Z,
[[en:Category talk:2016 Orlando nightclub shooting]],809835257,2017-11-11T19:09:53Z,HastyBriar321 moved page [[Category talk:2016 Orlando nightclub shooting]] to [[Category talk:Orlando nightclub shooting]]: Per [[WP:PRECISE]] and [[WP:CONCISE]] guidelines.
[[en:Category talk:Orlando nightclub shooting]],809835253,2017-11-11T19:09:53Z,HastyBriar321 moved page [[Category talk:2016 Orlando nightclub shooting]] to [[Category talk:Orlando nightclub shooting]]: Per [[WP:PRECISE]] and [[WP:CONCISE]] guidelines.
[[en:Category:2016 Orlando nightclub shooting]],809835249,2017-11-11T19:09:52Z,HastyBriar321 moved page [[Category:2016 Orlando nightclub shooting]] to [[Category:Orlando nightclub shooting]]: Per [[WP:PRECISE]] and [[WP:CONCISE]] guidelines.
[[en:Category:Orlando nightclub shooting]],809835248,2017-11-11T19:09:52Z,HastyBriar321 moved page [[Category:2016 Orlando nightclub shooting]] to [[Category:Orlando nightclub shooting]]: Per [[WP:PRECISE]] and [[WP:CONCISE]] guidelines.
[[en:Talk:Waddell Buddhist temple shooting]],809835029,2017-11-11T19:07:58Z,/* Requested move 10 November 2017 */
[[en:List of unsolved deaths]],809834898,2017-11-11T19:06:50Z,/* 2010s */
[[en:Talk:2016 Kalamazoo shootings]],809834514,2017-11-11T19:03:22Z,/* Requested move 6 November 2017 */
[[en:Sutherland Springs church shooting]],809778733,2017-11-11T09:57:46Z,/* Shooting */
[[en:Mission: Impossible – Rogue Nation]],809778047,2017-11-11T09:49:11Z,/* Box office */
[[en:Style & Society (magazine)]],809759477,2017-11-11T06:09:11Z,/* Magazine */
[[en:Joni Ernst]],809759409,2017-11-11T06:08:32Z,/* Gun control */
[[en:Las Vegas Strip]],809759267,2017-11-11T06:06:38Z,/* Future developments */
[[en:Thoughts and prayers]],809759093,2017-11-11T06:04:01Z,/* Usage history */
[[en:Thoughts and prayers]],809759072,2017-11-11T06:03:44Z,/* Usage history */
[[en:Bump fire]],809758628,2017-11-11T05:56:55Z,/* Regulatory status in the United States */
[[en:Josh Abbott Band]],809758606,2017-11-11T05:56:29Z,/* Biography */
[[en:Jeff Duncan (politician)]],809758596,2017-11-11T05:56:15Z,/* Legislation */
[[en:Sutherland Springs church shooting]],809758444,2017-11-11T05:54:19Z,/* Perpetrator */
[[en:2016 Kalamazoo shootings]],809757021,2017-11-11T05:37:29Z,After-action report released a while back.
[[en:Talk:2016 Kalamazoo shootings]],809749257,2017-11-11T04:17:50Z,/* Requested move 6 November 2017 */
[[en:Eric Frein]],809748909,2017-11-11T04:14:32Z,Categories more appropriately used in [[2014 Pennsylvania State Police barracks attack]].
[[en:Orlando nightclub shooting]],809748765,2017-11-11T04:13:01Z,/* Progress */
[[en:Orlando nightclub shooting]],809747582,2017-11-11T04:01:48Z,
[[en:Boston Marathon bombing]],809747488,2017-11-11T04:01:01Z,
[[en:Stephen Paddock]],809747412,2017-11-11T04:00:09Z,"/* Early years, education and career */"
"[[en:2015 Harris County, Texas shooting]]",809747249,2017-11-11T03:58:29Z,Updated as best as I could.
"[[en:2014 Harris County, Texas shooting]]",809746767,2017-11-11T03:53:11Z,Updated as best as I could.
[[en:Portal:Current events/2016 April 22]],809746036,2017-11-11T03:46:15Z,
[[en:2016 in the United States]],809745991,2017-11-11T03:45:50Z,/* April */
[[en:List of rampage killers (home intruders)]],809745916,2017-11-11T03:45:14Z,/* Rampage killers */
[[en:List of unsolved deaths]],809745865,2017-11-11T03:44:44Z,/* 2010s */
"[[en:Piketon, Ohio]]",809745788,2017-11-11T03:43:57Z,/* See also */
"[[en:Pike County, Ohio]]",809745763,2017-11-11T03:43:43Z,/* See also */
[[en:Talk:Waddell Buddhist temple shooting]],809745647,2017-11-11T03:42:31Z,/* Requested move 10 November 2017 */
"[[en:Montgomery County, Pennsylvania shootings]]",809745360,2017-11-11T03:39:29Z,His suicide was an event separate from the shootings.
[[en:2014 Pennsylvania State Police barracks attack]],809745286,2017-11-11T03:38:45Z,/* Reactions */
[[en:2014 Pennsylvania State Police barracks attack]],809745240,2017-11-11T03:38:18Z,
[[en:Eric Frein]],809745203,2017-11-11T03:37:57Z,/* External links */
[[en:Boston Marathon bombing]],809744954,2017-11-11T03:35:05Z,Using [[Sutherland Springs church shooting]] as template. These were separate events.
[[en:2015 San Bernardino attack]],809736192,2017-11-11T02:01:06Z,
[[en:Jeff Duncan (politician)]],809736092,2017-11-11T02:00:08Z,"/* June 14, 2017 shooting at Eugene Simpson Stadium Park */"
[[en:Benjamin Hoskins Paddock]],809735991,2017-11-11T01:59:10Z,/* Personal life and death */
"[[en:Federal Correctional Institution, La Tuna]]",809735924,2017-11-11T01:58:34Z,/* Notable inmates (current and former) */
[[en:Las Vegas courthouse shooting]],809735899,2017-11-11T01:58:14Z,/* See also */
[[en:Door hanger]],809735849,2017-11-11T01:57:47Z,/* Problems */
[[en:Michael Bennet]],809735827,2017-11-11T01:57:35Z,/* Gun law */
[[en:List of special editions of Today (U.S. TV program)]],809735806,2017-11-11T01:57:17Z,/* October */
[[en:Stabbing as a terrorist tactic]],809735618,2017-11-11T01:55:26Z,/* List of terrorism-related stabbing attacks */
[[en:Ohio State University attack]],809735572,2017-11-11T01:55:02Z,/* Similar attacks */
"[[en:List of killings by law enforcement officers in the United States, November 2015]]",809735513,2017-11-11T01:54:34Z,Undid revision 773857845 by [[Special:Contributions/Cyrus the Penner|Cyrus the Penner]] ([[User talk:Cyrus the Penner|talk]])
[[en:Portal:Current events/2015 November 5]],809735443,2017-11-11T01:53:52Z,Undid revision 773857769 by [[Special:Contributions/Cyrus the Penner|Cyrus the Penner]] ([[User talk:Cyrus the Penner|talk]])
[[en:Portal:Current events/2015 November 4]],809735402,2017-11-11T01:53:25Z,
[[en:List of attacks related to post-secondary schools]],809735319,2017-11-11T01:52:33Z,/* 2010 – 2017 */
[[en:Terrorism in the United States]],809735229,2017-11-11T01:51:25Z,/* Islamist extremism */
[[en:Terrorism in the United States]],809735068,2017-11-11T01:49:44Z,/* 2010–present */
[[en:Lone wolf (terrorism)]],809735009,2017-11-11T01:49:12Z,/* 2015 */
"[[en:University of California, Merced]]",809734987,2017-11-11T01:48:59Z,/* History */
"[[en:Talk:2015 University of California, Merced stabbing attack]]",809734864,2017-11-11T01:47:48Z,"HastyBriar321 moved page [[Talk:2015 University of California, Merced stabbing attack]] to [[Talk:University of California, Merced stabbing attack]] over redirect: The only such event; no need for disambiguation, per [[WP:PRECISE]] and [[WP:CONCISE]] p..."
"[[en:Talk:University of California, Merced stabbing attack]]",809734863,2017-11-11T01:47:47Z,"HastyBriar321 moved page [[Talk:2015 University of California, Merced stabbing attack]] to [[Talk:University of California, Merced stabbing attack]] over redirect: The only such event; no need for disambiguation, per [[WP:PRECISE]] and [[WP:CONCISE]] p..."
"[[en:2015 University of California, Merced stabbing attack]]",809734862,2017-11-11T01:47:47Z,"HastyBriar321 moved page [[2015 University of California, Merced stabbing attack]] to [[University of California, Merced stabbing attack]] over redirect: The only such event; no need for disambiguation, per [[WP:PRECISE]] and [[WP:CONCISE]] policies."
"[[en:University of California, Merced stabbing attack]]",809734860,2017-11-11T01:47:46Z,"HastyBriar321 moved page [[2015 University of California, Merced stabbing attack]] to [[University of California, Merced stabbing attack]] over redirect: The only such event; no need for disambiguation, per [[WP:PRECISE]] and [[WP:CONCISE]] policies."
[[en:Hostile vehicle mitigation]],809734786,2017-11-11T01:46:51Z,
[[en:2016 Baton Rouge Police Shooting]],809734514,2017-11-11T01:44:08Z,Undid revision 804830226 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Cosmo Ausar Setepenra]],809734494,2017-11-11T01:43:57Z,Undid revision 804830216 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Brad Garafola]],809734460,2017-11-11T01:43:44Z,Undid revision 804830208 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Montrell Jackson]],809734450,2017-11-11T01:43:34Z,Undid revision 804830196 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Gavin Eugene Long]],809734430,2017-11-11T01:43:23Z,Undid revision 804830189 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Cosmo Setepenra]],809734403,2017-11-11T01:43:05Z,Undid revision 804830178 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Garafola]],809734380,2017-11-11T01:42:56Z,Undid revision 804830169 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Matthew Gerald]],809734367,2017-11-11T01:42:44Z,Undid revision 804830155 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Eugene Long]],809734348,2017-11-11T01:42:33Z,Undid revision 804830149 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
"[[en:July 17, 2016 Baton Rouge shooting]]",809734333,2017-11-11T01:42:22Z,Undid revision 804830136 by [[Special:Contributions/Xqbot|Xqbot]] ([[User talk:Xqbot|talk]])
[[en:Talk:Shooting of Baton Rouge police officers]],809734236,2017-11-11T01:41:25Z,"HastyBriar321 moved page [[Talk:Shooting of Baton Rouge police officers]] to [[Talk:2016 shooting of Baton Rouge police officers]] over redirect: Actually, yes, other such events have occurred in Baton Rouge, just not with this kind of magnitude."
[[en:Talk:2016 shooting of Baton Rouge police officers]],809734231,2017-11-11T01:41:24Z,"HastyBriar321 moved page [[Talk:Shooting of Baton Rouge police officers]] to [[Talk:2016 shooting of Baton Rouge police officers]] over redirect: Actually, yes, other such events have occurred in Baton Rouge, just not with this kind of magnitude."
[[en:Shooting of Baton Rouge police officers]],809734228,2017-11-11T01:41:23Z,"HastyBriar321 moved page [[Shooting of Baton Rouge police officers]] to [[2016 shooting of Baton Rouge police officers]] over redirect: Actually, yes, other such events have occurred in Baton Rouge, just not with this kind of magnitude."
[[en:2016 shooting of Baton Rouge police officers]],809734224,2017-11-11T01:41:22Z,"HastyBriar321 moved page [[Shooting of Baton Rouge police officers]] to [[2016 shooting of Baton Rouge police officers]] over redirect: Actually, yes, other such events have occurred in Baton Rouge, just not with this kind of magnitude."
[[en:2016 shooting of Baton Rouge police officers]],809734192,2017-11-11T01:40:56Z,Undid revision 804829380 by [[Special:Contributions/Surtsicna|Surtsicna]] ([[User talk:Surtsicna|talk]])
[[en:Maggie Hassan]],809734111,2017-11-11T01:40:01Z,/* Gun law */
[[en:Catherine Cortez Masto]],809734089,2017-11-11T01:39:38Z,/* Gun law */
[[en:Martin Heinrich]],809734075,2017-11-11T01:39:28Z,/* Gun law */
[[en:Stabbing as a terrorist tactic]],809733938,2017-11-11T01:38:03Z,/* History */
[[en:Stabbing as a terrorist tactic]],809733850,2017-11-11T01:37:18Z,/* List of terrorism-related stabbing attacks */
[[en:List of knife attacks by Islamic extremists]],809733774,2017-11-11T01:36:28Z,/* 2010s */
[[en:Ohio State University attack]],809733671,2017-11-11T01:35:28Z,/* After-effects */
[[en:Cascade Mall shooting]],809733567,2017-11-11T01:34:39Z,/* Killings */
[[en:Portal:Current events/2016 September 17]],809733399,2017-11-11T01:33:09Z,
[[en:Orlando nightclub shooting]],809733353,2017-11-11T01:32:48Z,/* Progress */
[[en:Orlando nightclub shooting]],809733254,2017-11-11T01:32:07Z,/* Aftermath */
[[en:2016 in the United States]],809733182,2017-11-11T01:31:28Z,/* September */
[[en:2016 in the United States]],809733129,2017-11-11T01:30:59Z,/* November */
[[en:Jihadist extremism in the United States]],809733071,2017-11-11T01:30:21Z,/* Attacks or failed attacks by date */
[[en:Westroads Mall shooting]],809733018,2017-11-11T01:29:48Z,/* See also */
[[en:Terrorism in the United States]],809732968,2017-11-11T01:29:20Z,/* 2010–present */
"[[en:Crossroads Center (St. Cloud, Minnesota)]]",809732827,2017-11-11T01:27:55Z,/* 2016 stabbing */
[[en:2016 Minnesota mall stabbing]],809732776,2017-11-11T01:27:25Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing]]"
[[en:Dahir Ahmed Adan]],809732748,2017-11-11T01:27:05Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing]]"
[[en:Minnesota stabbings]],809732725,2017-11-11T01:26:47Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing]]"
[[en:Minnesota stabbing]],809732702,2017-11-11T01:26:34Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing]]"
[[en:Dahir A. Adan]],809732683,2017-11-11T01:26:24Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing#Perpetrator]]"
[[en:Dahir Adan]],809732660,2017-11-11T01:26:09Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing#Perpetrator]]"
[[en:2016 Minnesota knife attack]],809732642,2017-11-11T01:26:00Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing]]"
[[en:Crossroads Center stabbing]],809732619,2017-11-11T01:25:46Z,"[[WP:AES|←]]Redirected page to [[St. Cloud, Minnesota mall stabbing]]"
"[[en:St. Cloud, Minnesota mall stabbing]]",809732566,2017-11-11T01:25:13Z,
[[en:Talk:Minnesota mall stabbing]],809732538,2017-11-11T01:24:52Z,"HastyBriar321 moved page [[Talk:Minnesota mall stabbing]] to [[Talk:St. Cloud, Minnesota mall stabbing]]: Being a bit more specific. There are most likely many other stabbing incidents in other Minnesota malls and we have to differentiate."
"[[en:Talk:St. Cloud, Minnesota mall stabbing]]",809732537,2017-11-11T01:24:51Z,"HastyBriar321 moved page [[Talk:Minnesota mall stabbing]] to [[Talk:St. Cloud, Minnesota mall stabbing]]: Being a bit more specific. There are most likely many other stabbing incidents in other Minnesota malls and we have to differentiate."
[[en:Minnesota mall stabbing]],809732532,2017-11-11T01:24:51Z,"HastyBriar321 moved page [[Minnesota mall stabbing]] to [[St. Cloud, Minnesota mall stabbing]]: Being a bit more specific. There are most likely many other stabbing incidents in other Minnesota malls and we have to differentiate."
"[[en:St. Cloud, Minnesota mall stabbing]]",809732530,2017-11-11T01:24:50Z,"HastyBriar321 moved page [[Minnesota mall stabbing]] to [[St. Cloud, Minnesota mall stabbing]]: Being a bit more specific. There are most likely many other stabbing incidents in other Minnesota malls and we have to differentiate."
[[en:Mark Cerney]],809732494,2017-11-11T01:24:23Z,
[[en:Sherrod Brown]],809732377,2017-11-11T01:23:09Z,/* Gun rights */
[[en:Dean Heller]],809732350,2017-11-11T01:22:54Z,/* Gun law */
[[en:Terrorism in the United States]],809732254,2017-11-11T01:21:55Z,/* 2010–present */
[[en:Template:Ohio State University]],809731879,2017-11-11T01:18:07Z,
[[en:History of Ohio State University]],809731849,2017-11-11T01:17:48Z,/* 2016 incident */
[[en:Ohio State University]],809731820,2017-11-11T01:17:32Z,/* History */
[[en:Mike Cernovich]],809731522,2017-11-11T01:14:41Z,/* Media and views */
[[en:Devin Kelley]],809731404,2017-11-11T01:13:25Z,
[[en:2017 in the United States]],809731377,2017-11-11T01:13:00Z,/* November */
[[en:Texas Church Shooting]],809731304,2017-11-11T01:12:21Z,[[WP:AES|←]]Redirected page to [[Sutherland Springs church shooting]]
[[en:Gabrielle Giffords]],809731127,2017-11-11T01:10:37Z,/* Advocate for gun control */
[[en:Adam Housley]],809731060,2017-11-11T01:10:00Z,
[[en:Brian Schatz]],809731032,2017-11-11T01:09:37Z,/* Gun law */
[[en:June 12]],809730923,2017-11-11T01:08:36Z,/* Events */
[[en:October 1]],809730884,2017-11-11T01:08:11Z,/* Events */
"[[en:FBI Ten Most Wanted Fugitives by year, 1969]]",809730565,2017-11-11T01:04:47Z,/* Benjamin Hoskins Paddock */
